discente,escola,ano,turma,texto,respostas,classificacao,correcao,tempo_inicial,tempo_final
EST_49,CODAP,6,A,Lembranças do passado,"['bem', 'tinha', 'muito', 'indo', 'tinha', 'saia', 'era', 'era', 'saímos', '-', '-', 'acontece', 'desliga', 'e', 'líga', 'escuta', 'eram', 'amava', 'tinham', '-', '-', 'que', '-', 'é', 'queria', 'acabaram', 'vendia', '-', '-', '-', '-', '-', '-', '-', '-']","['advérbio de intensidade', 'verbo', 'advérbio de intensidade', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', '-', '-', 'verbo', 'verbo', 'conjunção aditiva', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', '-', '-', 'pronome relativo', '-', 'verbo', 'verbo', 'verbo', 'verbo', '-', '-', '-', '-', '-', '-', '-', '-']","['-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', '-', '-', '-']",08:09,08:32
EST_50,CODAP,6,B,Lembranças do passado,"['era', 'ganhando', 'o', 'ir', 'vivia', 'soltava', 'era', 'é', 'andava', 'acendia', 'noite', 'era', 'faltava', 'e', 'falava', 'escutava', 'é', 'que', 'era', 'era', 'ia', 'é', 'era', 'é', 'pode', 'aconteceu', 'era', 'era', '-', '-', 'é', 'era', 'era', 'e', 'é']","['verbo', 'verbo', 'artigo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'nome substantivo', 'verbo', 'verbo', 'conjunção aditiva', 'verbo', 'verbo', 'verbo', 'pronome relativo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', '-', '-', 'verbo', 'verbo', 'verbo', 'conjunção aditiva', 'verbo']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico']",08:00,08:26
EST_51,CODAP,6,B,Lembranças do passado,"[' -', 'recebia', 'o', 'suficiente', 'da', 'e', 'é', 'é', 'moramos', 'e', 'e', 'e', 'cai', 'esplode', 'tudo', 'len', 'foi', 'gritava', 'é', 'e', 'e', 'tardezinha', 'e', 'e', 'que', 'oltros', 'enrica', 'e', 'são', 'faz', 'que', 'é', 'é', 'sol', 'vem']","['-', 'verbo', 'artigo', 'adjetivo', 'contração', 'conjunção aditiva', 'verbo', 'verbo', 'verbo', 'conjunção aditiva', 'conjunção', 'conjunção aditiva', 'verbo', 'verbo', 'pronome indefinido', 'verbo', 'verbo', 'verbo', 'verbo', 'conjunção', 'conjunção aditiva', 'nome substantivo', 'conjunção aditiva', 'verbo', 'conjunção subordinativa', 'pronome indefinido', 'verbo', 'conjunção aditiva', 'verbo', 'verbo', 'pronome relativo', 'verbo', 'verbo', 'verbo', 'verbo']","['-', 'mesma classe e mesmo campo semântico', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:00,08:22
EST_52,CODAP,6,B,Lembranças do passado,"['trabalha', 'trabalhou', 'o', 'viagada', 'hoje', 'saia', 'era', 'era', 'ia', 'acendia', 'ruas', 'mudou', 'chegou', 'mudaram', 'mudou', 'vio', 'foi', 'soria', 'fiserão', 'foram', 'andaram', 'historiadora', 'foi', 'é', 'pode', 'trasem', 'mala', 'é', 'ruins', 'é', 'para', 'que', 'é', 'gosto', 'nas']","['verbo', 'verbo', 'artigo', 'adjetivo', 'advérbio de tempo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'nome substantivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'nome substantivo', 'verbo', 'adjetivo', 'verbo', 'preposição', 'pronome relativo', 'verbo', 'verbo', 'contração']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-']",08:00,08:23
EST_53,CODAP,6,A,Lembranças do passado,"['muito', 'trabalha', 'o', 'essencial', 'andar', 'tem', 'é', 'é', 'fica', 'o', 'ilumina', 'tem', 'acaba', 'é', 'ligado', 'asistindo', 'é', 'tem', 'é', 'tem', 'tem', 'feliz', 'depois', 'é', 'tem', 'trabalha', 'panelas', 'tem', '-', '-', '-', '-', '-', '-', '-']","['advérbio de intensidade', 'verbo', 'artigo', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'artigo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'advérbio de tempo', 'verbo', 'verbo', 'verbo', 'nome substantivo', 'verbo', '-', '-', '-', '-', '-', '-', '-']","['-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', '-', '-']",08:09,08:26
EST_54,CODAP,6,A,Lembranças do passado,"['trabalhou', 'descansa', 'o', 'esforço', 'estar', 'solta', 'é', 'é', 'moramos', 'iluminava', 'noite', 'mudou', 'chegou', 'e', 'tocava', 'ver', 'foi', 'amou', 'foram', 'inovaram', 'sumiram', 'mudar', 'chegaram', 'era', 'tinha', 'vinham', 'feiras', 'vivia', 'viam', 'hoje', 'é', 'é', 'causou', 'gosto', 'vivir']","['verbo', 'verbo', 'artigo', 'nome substantivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'nome substantivo', 'verbo', 'verbo', 'conjunção aditiva', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'nome substantivo', 'verbo', 'verbo', 'advérbio de tempo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:09,08:30
EST_55,CODAP,6,B,Lembranças do passado,"['-', 'comia', 'não', 'lá', 'divertida', 'passava', 'era', '-', 'gostavamos', 'quente', 'tinha', 'para', 'na', 'erão', 'que', 'nas', 'nas', 'gosta', 'de', 'era', 'gostam', 'tambem', 'dia', 'que', 'e', 'nas', 'ali', 'sempre', 'gostam', 'lá', 'va', 'porque', 'era', 'gamava', 'que']","['-', 'verbo', 'advérbio de negação', 'advérbio de lugar', 'adjetivo', 'verbo', 'verbo', '-', 'verbo', 'adjetivo', 'verbo', 'preposição', 'contração', 'verbo', 'pronome relativo', 'contração', 'contração', 'verbo', 'preposição', 'verbo', 'verbo', 'advérbio de inclusão', 'nome substantivo', 'pronome relativo', 'conjunção aditiva', 'contração', 'advérbio de lugar', 'advérbio de tempo', 'verbo', 'advérbio de lugar', 'verbo', 'conjunção explicativa', 'verbo', 'verbo', 'conjunção integrante']","['-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-']",08:00,08:16
EST_56,CODAP,6,B,Lembranças do passado,"['trabalha', 'resebeu', 'o', 'ir', 'entrei', 'saia', 'é', 'é', 'bricava', 'e', 'pasava', 'e', 'acaba', 'e', 'a', 'vendo', 'em', 'ançiosos', 'da', 'tem', 'fica', 'o', 'que', 'é', 'tem', 'na', 'no', 'é', 'tem', 'ficar', 'aque', 'é', 'é', 'tenho', 'é']","['verbo', 'verbo', 'artigo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'conjunção aditiva', 'verbo', 'conjunção aditiva', 'verbo', 'conjunção aditiva', 'artigo', 'verbo', 'preposição', 'adjetivo', 'verbo', 'verbo', 'verbo', 'artigo', 'pronome relativo', 'verbo', 'verbo', 'contração', 'contração', 'verbo', 'verbo', 'verbo', 'advérbio de lugar', 'verbo', 'verbo', 'verbo', 'verbo']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico']",08:00,08:20
EST_57,CODAP,6,B,Lembranças do passado,"['feito', 'tinha', 'bastante', 'fomos', 'foi', 'saia', 'era', 'era', 'brimcanos', 'acendia', 'ligavamos', 'boa', 'ligava', 'e', 'novo', 'via', 'era', 'iria', 'foram', 'foram', 'foi', 'nova', 'sempre', 'for', 'teria', 'recebece', 'moeda', 'amei', 'lá', 'saiam', 'lá', 'foi', 'tinha', 'sai', 'estão']","['conjunção', 'verbo', 'advérbio de intensidade', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'verbo', 'conjunção aditiva', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'advérbio de tempo', 'verbo', 'verbo', 'verbo', 'nome substantivo', 'verbo', 'advérbio de lugar', 'verbo', 'advérbio de lugar', 'verbo', 'verbo', 'verbo', 'verbo']","['-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico']",08:00,08:21
EST_58,CODAP,6,B,Lembranças do passado,"['trabalha', 'recebe', 'ganha', 'viaja', 'chegando', 'tem', 'é', 'é', 'vamos', 'passara', 'acender', 'acontece', 'cai', 'acendem', 'liga', 'escuta', 'da', 'feliz', 'da', 'da', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'verbo', 'verbo', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']",08:00,08:37
EST_59,CODAP,6,B,Lembranças do passado,"['trabalhador', 'fazia', 'o', '-', 'quando', 'a', 'era', 'era', 'iamos', '-', '-', 'também', 'acabava', 'e', 'eletrico', 'as', 'era', 'quando', 'surgiram', 'e', 'foram', 'era', 'também', 'era', 'tem', 'evolução', 'lançavam', 'era', '-', '-', 'aqui', 'tem', 'gerarão', 'amo', 'grado']","['adjetivo', 'verbo', 'artigo', '-', 'advérbio de tempo', 'artigo', 'verbo', 'verbo', 'verbo', '-', '-', 'advérbio de inclusão', 'verbo', 'conjunção aditiva', 'adjetivo', 'artigo', 'verbo', 'advérbio de tempo', 'verbo', 'conjunção', 'verbo', 'verbo', 'advérbio de inclusão', 'verbo', 'verbo', 'nome substantivo', 'verbo', 'verbo', '-', '-', 'advérbio de lugar', 'verbo', 'verbo', 'verbo', 'verbo']","['-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:00,08:27
